學年度,學期別,課號,永久課號,課程名稱,人數上限,上課時間,上課教室,學分,時數,開課教師,所屬系所名稱,選別,開課系所
101,1,5057,ICN5611,數位訊號處理,90,2G5CD,EE105,3,3,蕭得聖,電機工程學系,必修,電控工程研究所
101,1,5058,ICN5621,類神經網路,9999,2B5EF,EE209,3,3,張志永,電機工程學系,選修,電控工程研究所
101,1,5059,ICN5632,醫學工程導論,9999,2HYI,EE105,3,3,邱俊誠,電機工程學系,選修,電控工程研究所
101,1,5060,ICN5801,影像處理,9999,1CD3B,EE208,3,3,林昇甫,電機工程學系,選修,電控工程研究所
101,1,5061,ICN6510,適應控制系統,9999,4EFG,EE209,3,3,林錫寬,電機工程學系,必修,電控工程研究所
101,1,5062,ICN6568,模糊系統,90,2EF4B,EE105,3,3,林進燈,電機工程學系,必修,電控工程研究所
101,1,5063,ECM5001,論文研討-系統組(碩一),9999,3EF,EDB26,1,2,黃家齊,電機工程學系,必修,電信工程研究所
101,1,5064,ECM5002,論文研討-系統組(碩二、博),9999,3EF,EDB26,1,2,黃家齊,電機工程學系,必修,電信工程研究所
101,1,5065,ECM5003,論文研討-電波組(碩一),9999,3EF,ED219,1,2,黃謀勤,電機工程學系,必修,電信工程研究所
101,1,5066,ECM5004,論文研討-電波組(碩二、博),9999,3EF,ED219,1,2,黃謀勤,電機工程學系,必修,電信工程研究所
101,1,5068,ECM5101,數位通訊,9999,4BCD,ED219,3,3,陳伯寧,電機工程學系,選修,電信工程研究所
101,1,5069,ECM5103,編碼理論,9999,1B5CD,EDB21,3,3,王忠炫,電機工程學系,選修,電信工程研究所
101,1,5070,ECM5104,消息理論,9999,1EF3CD,ED219,3,3,莫詩台方,電機工程學系,選修,電信工程研究所
101,1,5071,ECM5201,數位信號處理,9999,2B5EF,ED219,3,3,陳信宏,電機工程學系,選修,電信工程研究所
101,1,5072,ECM5212,資料壓縮,9999,1EF4B,ED203,3,3,張文輝,電機工程學系,選修,電信工程研究所
101,1,5073,ECM5301,排隊理論,9999,1GH4CD,ED103,3,3,張仲儒,電機工程學系,選修,電信工程研究所
101,1,5074,ECM5307,手機行動通訊系統,9999,3CDY,EDB01,3,3,陳富強,電機工程學系,選修,電信工程研究所
101,1,5075,ECM5308,計算機網路,9999,2EF5B,ED219,3,3,李程輝,電機工程學系,選修,電信工程研究所
101,1,5076,ECM5401,高等電磁學(一),9999,2CD4G,EDB21,3,3,吳霖
